id,name,tw97x,tw97y,wgs84x,wgs84y,area,type,type2,payex_major,serviceTime,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,totallargemotor,ChargingStation,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area
EC0,嘟嘟房中崙站停車場,304366.71824,2770925.85193,121.53879780510800,25.04550354167480,中山區,2.0,,0.0,24小時,25.0,0.0,0.0,0.0,,,,,,,,,,
EC6,長寧大廈地下B1停車場,304734.28810,2771915.1406,121.5424797574860,25.054421500748000,中山區,2.0,,60.0,24小時,36.0,0.0,0.0,0.0,,,,,,,,,,
ED0,長春金融大樓停車場,303687.61400,2771975.4808,121.53210872169000,25.055003773591,中山區,2.0,,60.0,24小時,185.0,0.0,0.0,0.0,,,,,,,,,,
ED1,晟晁新安停車場,304569.38460,2771608.3797,121.54083327898200,25.051658049951300,中山區,2.0,,40.0,臨停：06-23時；月租：24小時,89.0,0.0,0.0,0.0,,,,,,,,,,
ED9,台灣聯通將捷二場停車場,303765.87970,2772672.4389,121.53291161398800,25.061293074395400,中山區,2.0,,80.0,24小時,59.0,0.0,0.0,0.0,,,,,,,,,,
EE0,台灣聯通國賓停車場,302722.59820,2772179.8065,121.52255239504200,25.056882370598300,中山區,2.0,,80.0,24小時,78.0,0.0,0.0,0.0,,,,,,,,,,
EE07,長安東路停車場,302963.37082,2771287.36589,121.52490438490400,25.048817056728600,中山區,2.0,,0.0,24小時,62.0,0.0,0.0,0.0,,,,,,,,,,
EE09,林森北路399巷臨時平面停車場,303166.68474,2772511.00738,121.52696653543000,25.05985687688410,中山區,2.0,,40.0,週一至週六;07-20時,95.0,0.0,0.0,0.0,,,,,,,,,,
EE10,禾典長春站,304317.79700,2771909.8424,121.53835178700700,25.054388688128900,中山區,2.0,,60.0,24小時,10.0,0.0,0.0,0.0,,,,,,,,,,
EE11,民生站,302831.50030,2772426.0202900000,121.52364117280700,25.05910137074860,中山區,2.0,,40.0,24小時,6.0,0.0,0.0,0.0,,,,,,,,,,
EE111,中山北路2段42巷臨時平面停車場,302590.34939,2771925.35336,121.5212319566940,25.05458978901290,中山區,2.0,,40.0,24小時,22.0,0.0,0.0,0.0,,,,,,,,,,
EE112,中山運動中心旁臨時平面停車場,302617.63748,2772000.69177,121.5215052829500,25.055268990325700,中山區,2.0,,40.0,24小時,54.0,0.0,0.0,0.0,,,,,,,,,,
EE12,佳佳廣場計時收費停車場,303846.61858,2772372.04917,121.5337000996730,25.05857830702230,中山區,2.0,,50.0,08-22，假日不開放。,8.0,0.0,0.0,0.0,,,,,,,,,,
EE13,助安168四平停車場,303671.13043,2771839.9344900000,121.53194007346000,25.05378065676300,中山區,2.0,,100.0,24小時,20.0,0.0,0.0,0.0,,,,,,,,,,
EE14,Times林森五條通,303034.32432,2771368.11279,121.5256106690860,25.04954354864730,中山區,2.0,,100.0,24小時,8.0,0.0,0.0,0.0,,,,,,,,,,
EE15,南京復興(二)停車場,304733.04267,2771748.2684,121.54246078339900,25.052915038451200,中山區,2.0,,50.0,24小時,138.0,0.0,0.0,0.0,,,,,,,,,,
EE16,新長越中山大樓停車場,302813.73655,2772110.23264,121.52345300178900,25.056251081332800,中山區,2.0,,100.0,24小時,79.0,0.0,0.0,0.0,,,,,,,,,,
EE17,台北萬豪酒店客用停車場,306375.89648,2774801.8009,121.55886761798300,25.08042157814590,中山區,2.0,,100.0,24小時,410.0,0.0,0.0,0.0,,,,,,,,,,
EE18,詮營敬業停車場,305904.51096,2775226.6516400000,121.554212104759,25.08427459291840,中山區,2.0,,90.0,24小時,37.0,0.0,0.0,0.0,,,,,,,,,,
EE19,明水一平面停車場,305772.60390,2774717.01478,121.55288381879900,25.079678540046400,中山區,2.0,,40.0,24小時,49.0,0.0,0.0,0.0,,,,,,,,,,
EE20,台北美福大飯店地下停車場,305855.26366,2774787.91219,121.55370608864400,25.080315537394300,中山區,2.0,,120.0,24小時,320.0,0.0,0.0,0.0,,,,,,,,,,
EE21,嘟嘟房龍江八德停車場,304548.68622,2771145.33966,121.54060981253500,25.04747850883210,中山區,2.0,,100.0,24小時,23.0,7.0,0.0,0.0,,,,,,,,,,
EE22,便利停車場天祥站,302670.35179,2772997.02653,121.52206584038400,25.064261999059500,中山區,2.0,,60.0,24小時,58.0,0.0,0.0,0.0,,,,,,,,,,
EE23,禾典長春站,303038.20237,2772127.49932,121.52567834199900,25.056399106168000,中山區,2.0,,80.0,24小時,39.0,0.0,0.0,0.0,,,,,,,,,,
EE24,台灣聯通天祥停車場,302514.12647,2772952.58708,121.52051569827900,25.06386623905930,中山區,2.0,,80.0,24小時,11.0,0.0,0.0,0.0,,,,,,,,,,
EE25,長春立體停車場,303695.39806,2772015.89074,121.53218744387300,25.055368315064800,中山區,2.0,,30.0,7時30分至22時30分,96.0,0.0,0.0,0.0,,,,,,,,,,
EE26,鴻棋有限公司興安營業所,304806.47537,2772259.17584,121.54320888171900,25.057524804141900,中山區,2.0,,40.0,24小時,24.0,0.0,0.0,0.0,,,,,,,,,,
EE27,Times南京一江街,303603.89707,2771679.66059,121.53126750225900,25.052336100395800,中山區,2.0,,200.0,24小時,37.0,0.0,0.0,0.0,,,,,,,,,,
EE28,嘟嘟房四平站停車場,304059.86225,2771755.92973,121.53578940495300,25.05300842056090,中山區,2.0,,80.0,24小時,22.0,0.0,0.0,0.0,,,,,,,,,,
EE29,長春路平面停車場,303686.38142,2772013.9578300000,121.53209800557600,25.055351185082300,中山區,2.0,,40.0,周一至周六上午7時至下午8時,22.0,0.0,0.0,0.0,,,,,,,,,,
EE3,喜華士停車場,303289.23480,2772849.4891,121.52819426167600,25.06290834858420,中山區,2.0,,50.0,24小時,11.0,0.0,0.0,0.0,,,,,,,,,,
EE4,國賓大飯店行政大樓停車場,302831.58160,2772220.7042,121.52363410160900,25.057247787941000,中山區,2.0,,80.0,24小時,115.0,0.0,0.0,0.0,,,,,,,,,,
EE5,嘟嘟房晴光站停車場,302863.37830,2773092.4083,121.52398270908200,25.06511635934880,中山區,2.0,,70.0,24小時,48.0,0.0,0.0,0.0,,,,,,,,,,
EE6,喜華士停車場新生站,303285.84813,2772900.50087,121.52816266910300,25.06336899819700,中山區,2.0,,0.0,24小時,21.0,0.0,0.0,0.0,,,,,,,,,,
EE8,建國北路高架橋下停車場,304174.20303,2772189.5145400000,121.53693965597900,25.056918696504200,中山區,2.0,,30.0,24小時,1983.0,1.0,0.0,0.0,,,,,,,,,,
EF0,實踐大學臺北校區地下停車場,305089.27470,2775146.7643,121.54612731194300,25.083583342652100,中山區,2.0,,40.0,6-23,191.0,0.0,0.0,0.0,,,,,,,,,,
EF3,助安168長春停車場,304675.77090,2771919.6464,121.5418999840680,25.05446429582410,中山區,2.0,,60.0,24小時,23.0,0.0,0.0,0.0,,,,,,,,,,
EH4,合發大樓停車場,303130.74430,2773028.3343,121.52663028429500,25.064528528670200,中山區,2.0,,20.0,24小時,26.0,0.0,0.0,0.0,,,,,,,,,,
EH7,冠宇商行,302686.56160,2772689.2068,121.52221472583400,25.06148245920770,中山區,2.0,,60.0,7時至22:30,1.0,0.0,0.0,0.0,,,,,,,,,,
EH9,嘟嘟房建國八德站停車場,304191.82610,2771082.0991,121.53707075301900,25.046920405607100,中山區,2.0,,80.0,24小時,54.0,0.0,0.0,0.0,,,,,,,,,,
EI2,六福皇宮停車場,304584.10500,2771669.1602,121.54098157508000,25.052206239903100,中山區,2.0,,100.0,24小時,177.0,0.0,0.0,0.0,,,,,,,,,,
EI6,嘟嘟房民權2站停車場,304254.31790,2772768.3624,121.53775648240700,25.062141610623800,中山區,2.0,,60.0,24小時,368.0,366.0,0.0,0.0,,,,,,,,,,
EJ11,助安168民生停車場,304836.58550,2772445.7224,121.54351473321300,25.059207836696700,中山區,2.0,,60.0,24小時,4.0,0.0,0.0,0.0,,,,,,,,,,
EJ64,Times 復興南路,304850.48813,2771074.8601600000,121.5435979367780,25.046831311260600,中山區,2.0,,100.0,24小時,15.0,0.0,0.0,0.0,,,,,,,,,,
EJ66,佛原德惠停車場,302771.49610,2773365.1653,121.52308245816500,25.067581999960200,中山區,2.0,,50.0,,15.0,0.0,0.0,0.0,,,,,,,,,,
EJ67,大潤發中崙店停車場,304738.90350,2771087.9695200000,121.54249263282200,25.046953703790800,中山區,2.0,,50.0,24小時,356.0,442.0,0.0,0.0,,,,,,,,,,
EJ69,嘟嘟房林森站停車場,302990.59920,2772073.4844,121.52520446932600,25.05591313224210,中山區,2.0,,60.0,24小時,54.0,0.0,0.0,0.0,,,,,,,,,,
EJ70,日鑫鎮金殿停車場,302510.47020,2772962.4176,121.52047983378400,25.063955115348300,中山區,2.0,,50.0,0700-2200，星期日休息,10.0,0.0,0.0,0.0,,,,,,,,,,
EK10,鴻瑞停車場,302831.63250,2772444.6155,121.52364319651600,25.05926924242120,中山區,2.0,,40.0,24小時,25.0,0.0,0.0,0.0,,,,,,,,,,
EK11,中山停車場,302898.52590,2772546.7679,121.5243101160650,25.06018912790500,中山區,2.0,,40.0,24小時,57.0,0.0,0.0,0.0,,,,,,,,,,
EK12,基隆河美堤段河濱公園平面停車場,305971.23450,2774403.832,121.55484006377500,25.076843820995400,中山區,2.0,,30.0,週一至週六9-17,472.0,464.0,0.0,0.0,,,,,,,,,,
EK14,嘟嘟房中崙2站停車場,304509.75579,2770928.96167,121.54021544274400,25.045526468483800,中山區,2.0,,60.0,24小時,50.0,0.0,0.0,0.0,,,,,,,,,,
EK15,嘟嘟房中崙1站停車場,304437.48590,2770931.9541700000,121.5394993599200,25.045556087119600,中山區,2.0,,60.0,24小時,50.0,0.0,0.0,0.0,,,,,,,,,,
EK18,柏盛股份有限公司停車場,303008.71140,2772475.8996,121.52539946849100,25.05954547411910,中山區,2.0,,30.0,24小時,27.0,0.0,0.0,0.0,,,,,,,,,,
EK19,長春停車場,304108.87850,2771933.1657,121.53628215257300,25.05460673959240,中山區,2.0,,70.0,24小時,12.0,0.0,0.0,0.0,,,,,,,,,,
EK20,全方位停車場開發股份有限公司南西站停,302690.56420,2771694.0567,121.52221632245600,25.052498167511800,中山區,2.0,,80.0,24小時,30.0,0.0,0.0,0.0,,,,,,,,,,
EK21,圓山大飯店停車場,303051.84090,2774494.5848,121.525904748943,25.077768484238000,中山區,2.0,,80.0,24小時,364.0,0.0,0.0,9.0,,,,,,,,,,
EK22,長揚停車場松江二站,303829.01530,2771502.6206,121.53349165190400,25.05072979959100,中山區,2.0,,50.0,24小時,4.0,0.0,0.0,0.0,,,,,,,,,,
EK23,富偉松江場,303757.74170,2772227.4998,121.53281358486100,25.05727648988240,中山區,2.0,,40.0,08-22,4.0,0.0,0.0,0.0,,,,,,,,,,
EK24,中東停車場,303250.36340,2771267.9204,121.52774783739600,25.0486314267117,中山區,2.0,,30.0,24小時,2.0,0.0,0.0,0.0,,,,,,,,,,
EK25,維多麗亞酒店附設停車場,306375.77710,2775228.8404,121.55888393968200,25.084276831672200,中山區,2.0,,100.0,,84.0,0.0,0.0,0.0,,,,,,,,,,
EK28,便利停車場建國三站,304112.08460,2771408.9445,121.53629333496200,25.049873996768400,中山區,2.0,,50.0,24小時,147.0,0.0,0.0,0.0,,,,,,,,,,
EK33,樂群臨時平面停車場,306370.01500,2775020.4666,121.55881827779000,25.082395879356800,中山區,2.0,,20.0,12-20,161.0,0.0,0.0,9.0,,,,,,,,,,
EK39,長揚停車場北安站,305455.09180,2775092.2998,121.54975151073700,25.083078254646500,中山區,2.0,,0.0,24小時,39.0,0.0,0.0,0.0,,,,,,,,,,
EK40,台北北安停車場,305139.51994,2774647.7775,121.54660539531500,25.079076720237700,中山區,2.0,,100.0,24小時,49.0,0.0,0.0,0.0,,,,,,,,,,
EK43,合江停車場,304415.98780,2771839.5899,121.53932216121100,25.05375092399440,中山區,2.0,,40.0,,46.0,13.0,0.0,0.0,,,,,,,,,,
EK47,億光大樓停車場,304290.69507,2770567.09522,121.53803027564900,25.04226744181780,大安區,2.0,,50.0,24小時,128.0,0.0,0.0,0.0,,,,,,,,,,
EK48,金利達樂群一停車場,306175.41060,2775023.3758,121.55688927821900,25.08242939479110,中山區,2.0,,60.0,24小時,259.0,0.0,0.0,0.0,,,,,,,,,,
EK49,民生東路停車場,302837.42520,2772331.146,121.52369625535000,25.058244644978500,中山區,2.0,,80.0,24小時,6.0,0.0,0.0,0.0,,,,,,,,,,
EK5,美麗信花園酒店,304226.50150,2770889.9937,121.5374068335220,25.045184849176300,中山區,2.0,,100.0,24小時,121.0,56.0,0.0,0.0,,,,,,,,,,
EK50,台灣聯通新興停車場,303010.09190,2772791.2262,121.52542529119500,25.062392171338500,中山區,2.0,,100.0,24小時,36.0,0.0,0.0,0.0,,,,,,,,,,
EK55,錦州街松林停車場,303469.05790,2772586.8832,121.52996638062000,25.06053121293570,中山區,2.0,,0.0,24小時,22.0,0.0,0.0,0.0,,,,,,,,,,
EK57,神旺商務酒店停車場,303152.23820,2771610.0071,121.52678857963800,25.051723216007300,中山區,2.0,,70.0,24小時,49.0,0.0,0.0,0.0,,,,,,,,,,
EK6,建國停車場,304432.27000,2771150.1827,121.5394562905180,25.04752642545120,中山區,2.0,,100.0,24小時,41.0,0.0,0.0,0.0,,,,,,,,,,
EK64,志亨停車場,303992.59290,2772909.9979,121.53516796780400,25.06342965494950,中山區,2.0,,50.0,08-23時,13.0,0.0,0.0,0.0,,,,,,,,,,
EK65,南山民生停車場,304313.41040,2772266.591,121.53832238121200,25.05760954153220,中山區,2.0,,40.0,,360.0,0.0,0.0,0.0,,,,,,,,,,
EK67,台灣聯通中山北停車場,302780.70020,2772399.5619,121.52313666835300,25.05886428067160,中山區,2.0,,60.0,24小時,51.0,0.0,0.0,0.0,,,,,,,,,,
EK69,民生停車場,302682.74840,2772255.2193,121.52216032739700,25.057564581701000,中山區,2.0,,80.0,臨停：08-22時；月租：24小時,16.0,0.0,0.0,0.0,,,,,,,,,,
EK7,興林開發有限公司林森站,303038.05700,2772037.8677,121.52567344947400,25.055589923007600,中山區,2.0,,50.0,24小時,23.0,0.0,0.0,0.0,,,,,,,,,,
EK70,Times行天宮停車場,303989.41800,2772942.145,121.535137760388,25.06371998948540,中山區,2.0,,100.0,24小時,15.0,0.0,0.0,0.0,,,,,,,,,,
EK8,嘟嘟房復興北站停車場,304869.65720,2773024.4535,121.54386557695300,25.06443136263980,中山區,2.0,,60.0,24小時,52.0,0.0,0.0,0.0,,,,,,,,,,
EK93,安婷停車場俠隱場,304707.06220,2771675.2374,121.54220039887000,25.052256661104900,中山區,2.0,,60.0,24小時,53.0,0.0,0.0,0.0,,,,,,,,,,
EK94,禾典南京站,304762.18206,2771567.31218,121.54274238077100,25.05128032653000,中山區,2.0,,60.0,24小時,13.0,0.0,0.0,0.0,,,,,,,,,,
EL10,台灣聯通德惠場停車場,302751.32800,2773203.9735,121.52287637655500,25.06612747683060,中山區,2.0,,0.0,,10.0,0.0,0.0,0.0,,,,,,,,,,
EL100,長揚停車場松江站,303942.29210,2772419.4626,121.5346501913600,25.059002940744400,中山區,2.0,,80.0,24小時,6.0,0.0,0.0,0.0,,,,,,,,,,
EL101,宏達經營管理顧問有限公司龍江停車場,304286.03240,2771586.5248,121.53802423226500,25.051470943917200,中山區,2.0,,50.0,24小時,25.0,0.0,0.0,0.0,,,,,,,,,,
EL102,台灣聯通北科大停車場,304034.09630,2770883.1749,121.53549981767600,25.04513017460050,中山區,2.0,,60.0,24小時,112.0,0.0,0.0,0.0,,,,,,,,,,
EL103,應安168僑信停車場,303150.55090,2772134.8481,121.52679211019800,25.056461505063900,中山區,2.0,,60.0,24小時,92.0,0.0,0.0,0.0,,,,,,,,,,
EL104,台灣捷通林森停車場,303046.45399,2772539.33397,121.52577598810800,25.06011683111540,中山區,2.0,,100.0,24小時,94.0,0.0,0.0,0.0,,,,,,,,,,
EL105,台灣聯通長榮停車場,303807.47300,2771293.5249,121.53326999007000,25.048842864992400,中山區,2.0,,80.0,24小時,82.0,0.0,0.0,0.0,,,,,,,,,,
EL106,雙城停車場,302844.01600,2773142.7225,121.52379272747200,25.06557126927860,中山區,2.0,,70.0,24小時,24.0,0.0,0.0,0.0,,,,,,,,,,
EL107,尚志農安停車場,303182.98700,2773086.0635,121.52715032532900,25.0650478658185,中山區,2.0,,60.0,24小時,4.0,0.0,0.0,0.0,,,,,,,,,,
EL109,台灣聯通晴光商圈停車場,303001.46550,2772949.1934,121.52534587242800,25.06381858985990,中山區,2.0,,80.0,24小時,92.0,0.0,0.0,0.0,,,,,,,,,,
EL110,洛碁南京停車場,304201.49816,2771604.61443,121.53718716146800,25.051637287879400,中山區,2.0,,30.0,07-19時,57.0,0.0,0.0,0.0,,,,,,,,,,
EL111,基隆河大佳段河濱公園停車場{小車},304637.58360,2774058.1964,121.54160639451000,25.07377229110030,中山區,2.0,,30.0,9-17,287.0,60.0,0.0,29.0,,,,,,,,,,
EL112,長安東一停車場,303412.03660,2771091.8078,121.52934324942500,25.047035792304900,中山區,2.0,,40.0,24小時,14.0,0.0,0.0,0.0,,,,,,,,,,
EL113,長安東二站,303399.12640,2771109.3998,121.5292159881730,25.047195067637100,中山區,2.0,,40.0,24小時,13.0,0.0,0.0,0.0,,,,,,,,,,
EL114,新欣大廈停車場,303050.20490,2771915.118,121.52578911834800,25.054481320635300,中山區,2.0,,100.0,24小時,39.0,0.0,0.0,0.0,,,,,,,,,,
EL115,大崴-長春場,303186.82560,2771943.622,121.52714424362200,25.05473385330500,中山區,2.0,,40.0,24小時,172.0,0.0,0.0,0.0,,,,,,,,,,
EL116,新光三越百貨股份有限公司台北南西分公司三館停車場,302547.71950,2771737.1508,121.52080227842000,25.052892189186100,中山區,2.0,,100.0,11:00~22:00,32.0,0.0,0.0,0.0,,,,,,,,,,
EL117,安原停車場,303339.55240,2771622.3995,121.52864545679700,25.051828498424300,中山區,2.0,,80.0,24小時,13.0,0.0,0.0,0.0,,,,,,,,,,
EL118,TIMES林森八條通,303192.56100,2771476.76,121.5271830580690,25.050518851809600,中山區,2.0,,100.0,24小時,9.0,0.0,0.0,0.0,,,,,,,,,,
EL119,中山美學停車場,302478.35930,2771620.0777,121.5201104093210,25.051837668321600,大同區,2.0,,100.0,24小時,28.0,0.0,0.0,0.0,,,,,,,,,,
EL120,台灣聯通七條通停車場,302992.45648,2771525.96747,121.52520181255100,25.05097011892050,中山區,2.0,,80.0,24小時,126.0,0.0,0.0,0.0,,,,,,,,,,
EL121,應安168國賓停車場,302868.50900,2772193.6163,121.52399905128200,25.05700194929160,中山區,2.0,,60.0,24小時,4.0,0.0,0.0,0.0,,,,,,,,,,
EL122,培宸林森停車場,303009.82400,2772618.9251,121.52541600203500,25.0608366590606,中山區,2.0,,100.0,24小時,59.0,0.0,0.0,0.0,,,,,,,,,,
EL123,TIMES市民大道,303345.28871,2771135.5224200000,121.52868345505700,25.047432800798300,中山區,2.0,,100.0,24小時,11.0,0.0,0.0,0.0,,,,,,,,,,
EL124,便利停車場建國站（中山大同保管場）,304255.63706,2771798.96365,121.53773136446600,25.053389915591,中山區,2.0,,50.0,24小時,43.0,11.0,0.0,0.0,,,,,,,,,,
EL126,力揚林森停車場,303055.63150,2772627.0456,121.52587032878400,25.060908363247000,中山區,2.0,,60.0,24小時,86.0,0.0,0.0,0.0,,,,,,,,,,
EL127,大倉久和大飯店地下停車場,302825.11050,2771688.5836,121.52354955742600,25.0524440625605,中山區,2.0,,100.0,早上7時至晚上24時,136.0,0.0,0.0,0.0,,,,,,,,,,
EL128,長揚停車場八德站,304195.26220,2771037.3489,121.53710304539600,25.046516280934300,中山區,2.0,,40.0,24小時,26.0,0.0,0.0,0.0,,,,,,,,,,
EL130,Times 松江路停車場,303570.05260,2772167.0982,121.53095103983900,25.05673785093020,中山區,2.0,,100.0,24小時,9.0,0.0,0.0,0.0,,,,,,,,,,
EL131,Times 松江路2停車場,303567.64962,2772151.9111900000,121.53092663317200,25.056600828891900,中山區,2.0,,100.0,24小時,8.0,0.0,0.0,0.0,,,,,,,,,,
EL132,新興國中站營業所,303050.90115,2772676.44048,121.52582534784700,25.061354462617600,中山區,2.0,,60.0,24小時,14.0,0.0,0.0,0.0,,,,,,,,,,
EL22,NPD新光中山大樓停車場,302667.27100,2771996.2011,121.52199702414300,25.05522672075620,中山區,2.0,,40.0,臨停：週一至週五08~22時；週六、日與國定例假日09至22時；月租：06-24時。,137.0,0.0,0.0,0.0,,,,,,,,,,
EL23,長安成停車場,303288.69430,2771276.3261,121.52812803543700,25.04870596280850,中山區,2.0,,80.0,24小時,14.0,0.0,0.0,0.0,,,,,,,,,,
EL24,禾典中山站,302876.21950,2773285.6601,121.5241174105740,25.066860572522100,中山區,2.0,,80.0,24小時,14.0,0.0,0.0,0.0,,,,,,,,,,
EL25,TIMES林森北路停車場,303142.14630,2772169.064,121.52671013260100,25.05677069927630,中山區,2.0,,80.0,24小時,48.0,0.0,0.0,0.0,,,,,,,,,,
EL26,濱江橋下平面停車場,304583.48260,2773910.4424,121.54106426474900,25.07244033998540,中山區,2.0,,30.0,9-17,18.0,0.0,0.0,0.0,,,,,,,,,,
EL27,大直停車場,306361.97055,2775070.84166,121.55874059745300,25.082850958156900,中山區,2.0,,50.0,24小時,43.0,0.0,0.0,0.0,,,,,,,,,,
EL28,大同長春站,304317.23331,2771926.18943,121.53834684504900,25.054536287995900,中山區,2.0,,60.0,24小時,11.0,0.0,0.0,0.0,,,,,,,,,,
EL30,安婷停車場京王場,303728.34360,2771936.8273,121.532510879331,25.054653365961200,中山區,2.0,,60.0,24小時,25.0,0.0,0.0,0.0,,,,,,,,,,
EL31,中山雅樂軒停車場,302920.49360,2772861.7762,121.52453995227200,25.063032231209400,中山區,2.0,,60.0,24小時,72.0,0.0,0.0,0.0,,,,,,,,,,
EL33,榮星停車場,304458.11490,2772759.4042,121.53977604704700,25.062053408051300,中山區,2.0,,50.0,24小時,48.0,0.0,0.0,0.0,,,,,,,,,,
EL35,台灣聯通新生停車場,303100.70720,2772143.3575,121.52629843790000,25.056540078757700,中山區,2.0,,40.0,24小時,58.0,0.0,0.0,0.0,,,,,,,,,,
EL36,應安龍江停車場(中山大同保管場),304488.50630,2771870.181,121.5400420841140,25.05402448635660,中山區,2.0,,50.0,24小時,90.0,12.0,0.0,0.0,,,,,,,,,,
EL37,格子房-行天宮站,303837.25570,2773084.545,121.53363516348900,25.065010991791800,中山區,2.0,,80.0,07時-23時(23時前出車)；月租24小時,43.0,0.0,0.0,0.0,,,,,,,,,,
EL42,Times 林森七條通,303089.25540,2771487.2423,121.52615965066400,25.05061711540390,中山區,2.0,,100.0,24小時,7.0,2.0,0.0,0.0,,,,,,,,,,
EL43,南京商業大樓地下停車場,304599.95020,2771584.8416,121.54113526886800,25.05144444669800,中山區,2.0,,100.0,臨停：08-24；月租：24小時,31.0,0.0,0.0,0.0,,,,,,,,,,
EL48,臺北市第二果菜批發市場停車場,304196.92210,2773391.7324,121.53721215063100,25.06777139494460,中山區,2.0,,30.0,24小時,621.0,0.0,0.0,0.0,,,,,,,,,,
EL50,遼寧街185巷7弄機車平面停車場,304759.59700,2771818.1332,121.54272673227100,25.053544810283300,中山區,2.0,,,,0.0,62.0,0.0,0.0,,,,,,,,,,
EL51,遼寧街199巷15號機車平面停車場,304767.29180,2771872.39,121.54280515067200,25.0540343571331,中山區,2.0,,,,0.0,50.0,0.0,0.0,,,,,,,,,,
EL52,新長越長安大樓停車場,302826.36140,2771330.2773,121.52354821498300,25.049209250241300,中山區,2.0,,60.0,24小時,146.0,0.0,0.0,0.0,,,,,,,,,,
EL56,新光三越百貨(股)公司台北南西分公司停車,302565.31790,2771656.1381,121.5209735996220,25.05216019941480,中山區,2.0,,100.0,11-22,164.0,0.0,0.0,0.0,,,,,,,,,,
EL57,新光三越百貨(股)公司台北南西分公司二館停車場,302527.32830,2771647.0568,121.52059675159500,25.05207953400760,中山區,2.0,,100.0,11-22,24.0,0.0,0.0,0.0,,,,,,,,,,
EL58,晶華酒店附設停車場,302894.43800,2771878.6986,121.52424394000500,25.054157985654700,中山區,2.0,,100.0,24小時,149.0,0.0,0.0,0.0,,,,,,,,,,
EL60,林森二停車場,302995.63470,2772092.2355,121.52525509744000,25.056082239435700,中山區,2.0,,120.0,24小時,45.0,0.0,0.0,0.0,,,,,,,,,,
EL61,明水(二)停車場,305769.76400,2775337.6498,121.55288083502500,25.085281651161600,中山區,2.0,,30.0,24小時,80.0,0.0,0.0,0.0,,,,,,,,,,
EL63,金利達樂群二場停車場,306431.77780,2775022.997,121.55943063768100,25.08241641670210,中山區,2.0,,50.0,24小時,27.0,0.0,0.0,0.0,,,,,,,,,,
EL68,康華停車場,303754.26830,2772531.2601,121.53279101746200,25.060018936882800,中山區,2.0,,100.0,07-24,100.0,0.0,0.0,0.0,,,,,,,,,,
EL7,長安東四停車場,303107.68807,2771190.38239,121.52633088487800,25.04793643470110,中山區,2.0,,80.0,24小時,22.0,0.0,0.0,0.0,,,,,,,,,,
EL73,Times 農安街,303604.36860,2773086.5416,121.53132694158700,25.065037295020200,中山區,2.0,,100.0,24小時,30.0,0.0,0.0,0.0,,,,,,,,,,
EL75,台灣聯通首都停車場,304214.59499,2771723.5422900000,121.53732163932100,25.052710489679000,中山區,2.0,,80.0,24小時,107.0,0.0,0.0,0.0,,,,,,,,,,
EL76,華泰大飯店停車場,303043.45240,2772276.9487,121.5257361312710,25.057748140767600,中山區,2.0,,60.0,6時至24時,15.0,0.0,0.0,0.0,,,,,,,,,,
EL77,台灣聯通華泰王子停車場,303036.68840,2772233.9544,121.52566743679700,25.057360228494200,中山區,2.0,,80.0,8:00-24:00,56.0,0.0,0.0,0.0,,,,,,,,,,
EL79,林森北壹停車場,303129.38770,2771204.5665,121.526546481758,25.04806372592790,中山區,2.0,,80.0,24小時,7.0,0.0,0.0,0.0,,,,,,,,,,
EL80,嘟嘟房松江2站停車場,303695.68730,2772071.1421,121.53219246459900,25.05586710986840,中山區,2.0,,60.0,24小時,48.0,0.0,0.0,0.0,,,,,,,,,,
EL81,綺麗廣場停車場,305673.71970,2774731.0198,121.55190416479800,25.07980862379620,中山區,2.0,,50.0,09-23時,47.0,0.0,0.0,0.0,,,,,,,,,,
EL84,台北市中山區長春停車場,304367.60140,2771810.3406,121.53884146113200,25.05348860426860,中山區,2.0,,60.0,24小時,45.0,0.0,0.0,0.0,,,,,,,,,,
EL85,TIMES長安東路2,303580.76800,2771175.9111,121.53101868617900,25.047789103754500,中山區,2.0,,80.0,,33.0,0.0,0.0,0.0,,,,,,,,,,
EL87,宏達經營管理顧問有限公司農安停車場,302786.59380,2773056.8592,121.52322028169400,25.064798108563700,中山區,2.0,,40.0,24小時,91.0,0.0,0.0,0.0,,,,,,,,,,
EL88,晉星金泰停車場,305711.88190,2774803.5337,121.55228539719000,25.08046186219550,中山區,2.0,,20.0,24小時,36.0,0.0,0.0,0.0,,,,,,,,,,
EL9,台灣聯通天津停車場,302754.90490,2771518.3818,121.52284725468500,25.050909941387,中山區,2.0,,80.0,24小時,50.0,0.0,0.0,0.0,,,,,,,,,,
EL90,蕭邦停車場,303453.21350,2771272.6351,121.52975833705400,25.048666835150200,中山區,2.0,,0.0,24小時,70.0,0.0,0.0,0.0,,,,,,,,,,
EL92,應安168中山市場北側停車場,302570.82960,2771500.3087,121.5210222773950,25.050753188524400,中山區,2.0,,30.0,24小時,26.0,0.0,0.0,0.0,,,,,,,,,,
EL94,台灣聯通美麗華停車場,305993.03300,2775026.1128,121.55508147476800,25.08246087727310,中山區,2.0,,30.0,24小時,184.0,0.0,0.0,0.0,,,,,,,,,,
