Unnamed: 0,SectionId,SectionName,AvgSpd,AvgOcc,TotalVol,MOELevel,StartWgsX,StartWgsY,EndWgsX,EndWgsY,Time,time
91,Z42B1E0,水源快往南 基高上匝道,53.525,13.4,122.5,1,121.53082403497338,25.02095496038744,121.53301296988705,25.007735027652288,2020/06/01T14:13:06,14:13:06
92,Z42C0E0,水源快往南 基隆路-景美,57.097828,10.066667,186.0,1,121.53301296988705,25.007735027652288,121.53529196973624,24.996016009774245,2020/06/01T14:13:06,14:13:06
93,Z42F2E0,水源快往南 泉州街下匝道,51.5,1.0,10.5,0,121.5085759588811,25.022302989573358,121.51241602079465,25.02422597407885,2020/06/01T14:13:06,14:13:06
94,Z42I2E0,水源快往南 永福橋下匝道,62.647059999999996,3.2,17.0,0,121.52660400447137,25.01364004146208,121.52792004478407,25.011740011705488,2020/06/01T14:13:06,14:13:06
95,Z42K2C0,水源快往南 華中橋下匝道,72.85714,0.8,7.5,0,121.49489795980558,25.01651498686553,121.49575200593151,25.01650997505572,2020/06/01T14:13:06,14:13:06
96,Z0112A0,環河快往北 市民下匝道,11.225,64.0,73.0,2,121.50563204546309,25.047946010486864,121.50705798692283,25.05040897981856,2020/06/01T14:13:06,14:13:06
97,Z5051A0,環河快往北 華江橋上匝道,40.534884999999996,21.4,86.0,0,121.489444030584,25.035404015217107,121.49194899258852,25.036358954503267,2020/06/01T14:13:06,14:13:06
98,Z5060B0,環河快往北 華江貴陽,63.473682,5.0,115.0,0,121.49194899258852,25.036358954503267,121.4978689575455,25.040064961617485,2020/06/01T14:13:06,14:13:06
99,Z5070A0,環河快往北 貴陽市民,32.83191,31.666665999999996,173.5,2,121.4978689575455,25.040064961617485,121.50563204546309,25.047946010486864,2020/06/01T14:13:06,14:13:06
100,Z5080A0,環河快往北 市民民生,46.44,6.8,102.5,1,121.50563204546309,25.047946010486864,121.50849202821678,25.05703096503651,2020/06/01T14:13:06,14:13:06
101,Z50B0A0,環河快往北 酒泉敦煌,47.66316,12.2,191.5,0,121.5092569969014,25.07216499337883,121.50864101347578,25.076790015008264,2020/06/01T14:13:06,14:13:06
102,Z50C2A0,環河快往北 貴陽街下匝道,56.266666,1.6,15.5,0,121.4978689575455,25.040064961617485,121.49770796859087,25.039437956726303,2020/06/01T14:13:06,14:13:06
103,Z5250E0,環河快往南 民生西-忠孝橋,89.77241500000002,6.1,150.5,0,121.50849004598743,25.057054986526342,121.50682002292484,25.05206996782748,2020/06/01T14:13:06,14:13:06
104,Z5260E0,環河快往南 忠孝橋,60.77941,13.0,136.5,0,121.50682002292484,25.05206996782748,121.50345902004572,25.046864963199237,2020/06/01T14:13:06,14:13:06
105,Z5261E0,環河快往南 忠孝橋上匝道,35.166668,6.0,26.0,1,121.50430101117635,25.04996696051236,121.50345902004572,25.046864963199237,2020/06/01T14:13:06,14:13:06
106,Z5261F0,環河快往南 市民上匝道,41.325,23.8,80.0,0,121.50722899109087,25.0510220354424,121.50345902004572,25.046864963199237,2020/06/01T14:13:06,14:13:06
107,Z5270E0,環河快往南 忠孝橋-中興橋,50.333332,0.4,12.5,0,121.50345902004572,25.046864963199237,121.50167503655932,25.04544898184025,2020/06/01T14:13:06,14:13:06
108,Z5271E0,環河快往南 中興橋上匝道,45.837208000000004,10.0,43.5,0,121.50084497865922,25.04418703519063,121.50167503655932,25.04544898184025,2020/06/01T14:13:06,14:13:06
109,Z52A0E0,環河快往南 桂林路-華江橋,12.0,38.8,93.0,0,121.49576898016257,25.03905902847793,121.49109801253151,25.036197999039693,2020/06/01T14:13:06,14:13:06
110,Z52B0E0,環河快往南 華江橋,33.119403999999996,16.5,134.5,2,121.49109801253151,25.036197999039693,121.48894196862106,25.033617015140905,2020/06/01T14:13:06,14:13:06
111,Z52B1E0,環河快往南 華江橋上匝道,0.0,0.0,0.0,0,121.489444030584,25.035404015217107,121.48894196862106,25.033617015140905,2020/06/01T14:13:06,14:13:06
112,Z52C0E0,環河快往南 華江橋-西藏路,70.95,0.9,21.0,0,121.48894196862106,25.033617015140905,121.48826403868459,25.02965300485392,2020/06/01T14:13:06,14:13:06
113,Z52C1E0,環河快往南 環南市場往南上匝道,47.37037,6.8,27.0,0,121.49006401488084,25.030402013431626,121.48826403868459,25.02965300485392,2020/06/01T14:13:06,14:13:06
114,Z52C2E0,環河快往南 西藏路下匝道,34.333332,4.2,21.5,0,121.49006401488084,25.030402013431626,121.48826403868459,25.02965300485392,2020/06/01T14:13:06,14:13:06
115,Z6120C0,環東出城　正氣橋,43.28188,6.7,150.5,0,121.56837099427794,25.04723504355125,121.57060502190531,25.0510110311818,2020/06/01T14:13:06,14:13:06
116,Z6121A0,堤頂上匝道,64.81481,4.6,27.0,0,121.56489295423373,25.063061991759838,121.57060502190531,25.0510110311818,2020/06/01T14:13:06,14:13:06
117,Z6130C0,環東出城　麥帥一橋,65.588234,14.8,165.5,0,121.57060502190531,25.0510110311818,121.57492699587307,25.05342001562514,2020/06/01T14:13:06,14:13:06
118,Z6140C0,環東出城　堤頂舊宗,45.52381,6.4,67.0,0,121.57492699587307,25.05342001562514,121.57748301201981,25.054945043849386,2020/06/01T14:13:06,14:13:06
119,Z6150C0,環東出城　堤頂舊宗,77.23894,8.8,111.0,0,121.57748301201981,25.054945043849386,121.58486298894672,25.05861602473969,2020/06/01T14:13:06,14:13:06
120,Z6150C1,環東出城  堤頂舊宗,78.73451,8.6,112.5,0,121.57748301201981,25.054945043849386,121.58486298894672,25.05861602473969,2020/06/01T14:13:06,14:13:06
121,Z6151C0,環東出城　舊宗匝道,28.5,37.2,35.5,1,121.56613702014008,25.051338962846952,121.58486298894672,25.05861602473969,2020/06/01T14:13:06,14:13:06
122,Z6160C0,環東出城　彩虹橋段,72.69079,12.3,153.5,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T14:13:06,14:13:06
123,Z6160C1,環東出城  彩虹經貿1,43.97826,5.8,139.0,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T14:13:06,14:13:06
124,Z6160C2,環東出城  彩虹經貿2,62.14285699999999,12.6,151.5,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T14:13:06,14:13:06
125,Z6160C3,環東出城  彩虹經貿3,69.00617,10.0,155.5,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T14:13:06,14:13:06
126,Z6160C4,環東出城  彩虹經貿4,70.9315,11.8,145.0,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T14:13:06,14:13:06
127,Z6160C5,環東出城  彩虹經貿5,71.38095,11.4,145.0,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T14:13:06,14:13:06
128,Z6160C6,環東出城  彩虹經貿6,64.8,12.2,140.0,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T14:13:06,14:13:06
129,Z6160C7,環東出城  彩虹經貿7,57.272728,13.9,140.0,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T14:13:06,14:13:06
130,Z6170C1,環東出城　南湖橋段1,74.9371,10.8,161.0,0,121.61654100817469,25.06258496227166,121.61780601744431,25.062170015222826,2020/06/01T14:13:06,14:13:06
131,Z6171C0,環東出城　園區匝道,54.5,1.4,10.5,0,121.50668698807851,25.050471004846568,121.61780601744431,25.062170015222826,2020/06/01T14:13:06,14:13:06
132,Z6180A0,環東出城　往國道三號,75.06154000000002,4.9,65.5,0,121.61780601744431,25.062170015222826,121.6192729887142,25.06119800229061,2020/06/01T14:13:06,14:13:06
133,Z6310G0,環東進城　前方,73.71533000000002,8.0,128.0,0,121.6195439756389,25.061455974598232,121.61682103351153,25.06286700668861,2020/06/01T14:13:06,14:13:06
134,Z6320G0,環東進城　經貿園區,79.747665,7.7,106.0,0,121.61682103351153,25.06286700668861,121.61664102263607,25.06292300552032,2020/06/01T14:13:06,14:13:06
135,Z6330G2,環東出城  經貿彩虹2,75.51266,10.4,159.0,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T14:13:06,14:13:06
136,Z6330G3,環東出城  經貿彩虹3,76.71875,9.5,164.0,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T14:13:06,14:13:06
137,Z6330G4,環東出城  經貿彩虹4,74.0685,10.4,144.0,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T14:13:06,14:13:06
138,Z6330G5,環東出城  經貿彩虹5,74.56329000000002,10.3,162.0,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T14:13:06,14:13:06
139,Z6330G6,環東出城  經貿彩虹6,71.66879,13.0,157.0,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T14:13:06,14:13:06
140,Z6330G7,環東出城  經貿彩虹7,61.56954,7.9,140.0,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T14:13:06,14:13:06
141,Z6330G8,環東出城  經貿彩虹8,66.653595,12.1,157.5,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T14:13:06,14:13:06
142,Z6340G0,環東進城　舊宗新明,0.0,0.0,0.0,0,121.58460298549578,25.05906899055609,121.5770170148743,25.055012037313976,2020/06/01T14:13:06,14:13:06
143,Z6350G0,環東進城  堤頂麥一,77.49315,5.4,72.0,0,121.5770170148743,25.055012037313976,121.57486899304679,25.053860988266592,2020/06/01T14:13:06,14:13:06
144,Z6360G0,環東進城　麥帥一橋,58.638743999999996,19.0,191.0,0,121.57486899304679,25.053860988266592,121.57033795253888,25.051529995042497,2020/06/01T14:13:06,14:13:06
145,Z6360G1,環東進城　麥帥一橋,57.48421,17.1,193.0,0,121.57486899304679,25.053860988266592,121.57033795253888,25.051529995042497,2020/06/01T14:13:06,14:13:06
146,Z6380E0,環東進城　永吉匝道,40.21678,20.6,152.5,1,121.56821196707943,25.047908962984657,121.56693001180277,25.04580897333023,2020/06/01T14:13:06,14:13:06
147,Z7010A0,正氣橋出城接麥二橋,56.71552,11.8,115.0,0,121.5723810480527,25.05176598316812,121.5723810480527,25.05176598316812,2020/06/01T14:13:06,14:13:06
148,Z7230E0,麥二正氣,58.801525,13.6,131.0,0,121.5723810480527,25.05176598316812,121.53615703699234,25.044318028422193,2020/06/01T14:13:06,14:13:06
149,Z8001H0,洲美往北　中正社中,57.064933999999994,4.7333336,156.5,1,121.50132204500578,25.09052799404049,121.50671896498709,25.084097037263827,2020/06/01T14:13:06,14:13:06
150,Z8001H1,洲美往北  中正社中1,61.157578,5.5333333,177.0,0,121.50132204500578,25.09052799404049,121.50671896498709,25.084097037263827,2020/06/01T14:13:06,14:13:06
151,Z8010A0,洲美往北　社中通河,63.10714300000001,2.0666666,58.5,0,121.50671896498709,25.084097037263827,121.49853096426779,25.09908596603888,2020/06/01T14:13:06,14:13:06
152,Z8030A0,洲美往北　焚化廠南,70.548615,7.8,145.0,0,121.49917597216576,25.10261899645548,121.49903999133215,25.10651604419393,2020/06/01T14:13:06,14:13:06
153,Z8040A0,洲美往北　焚化廠北,0.0,0.0,0.0,0,121.49903999133215,25.10651604419393,121.49366302375904,25.121734982735692,2020/06/01T14:13:06,14:13:06
154,Z8040A1,洲美往北   往大度,80.72973,0.46666664,40.0,0,121.49903999133215,25.10651604419393,121.49366302375904,25.121734982735692,2020/06/01T14:13:06,14:13:06
155,Z8050A0,洲美往北　大業匝道,70.588234,5.6,69.0,0,121.49366302375904,25.121734982735692,121.49870699409736,25.125736015975946,2020/06/01T14:13:06,14:13:06
156,ZLGGYA0,洲美往北　北投匝道,51.02941,3.2,35.0,0,121.49903999133215,25.10651604419393,121.51839400159723,25.05062001939586,2020/06/01T14:13:06,14:13:06
157,Z8211A0,洲美往南　大度匝道,63.43037800000001,2.2,82.5,0,121.46440900635237,25.123727033419986,121.49941501140695,25.116406970679087,2020/06/01T14:13:06,14:13:06
158,Z8220E1,洲美往南  焚化廠北,63.123709999999996,2.0666666,102.5,0,121.49941501140695,25.116406970679087,121.49941002852492,25.116230038264565,2020/06/01T14:13:06,14:13:06
159,Z8230E0,洲美往南　焚化廠南,69.71429,7.0,142.5,0,121.49941002852492,25.116230038264565,121.49871797905706,25.102344008367144,2020/06/01T14:13:06,14:13:06
160,Z8240E0,洲美往南　福國路段,71.44666,8.0,150.5,0,121.49871797905706,25.102344008367144,121.49812295090344,25.099323961751583,2020/06/01T14:13:06,14:13:06
161,Z8250E0,洲美往南　跨河橋段,0.0,0.0,0.0,0,121.49812295090344,25.099323961751583,121.50545798703286,25.085642967977186,2020/06/01T14:13:06,14:13:06
162,Z8250E2,洲美往南　通河社中,57.55696,2.9333334,86.0,0,121.49812295090344,25.099323961751583,121.50545798703286,25.085642967977186,2020/06/01T14:13:06,14:13:06
163,Z9010A0,信快往北  木柵入口,60.304348,5.3,49.0,0,121.57657501594696,25.00018096732457,121.58130301841551,25.006137981034197,2020/06/01T14:13:06,14:13:06
164,Z9011A0,E_I-N-EN1,68.4,12.0,56.0,0,121.5822829898176,25.00468098886823,121.58130301841551,25.006137981034197,2020/06/01T14:13:06,14:13:06
165,Z9030A0,信快往北 文山隧道,72.228264,2.5333333,95.0,0,121.58181904428905,25.008002968800696,121.58007302298037,25.01855204373938,2020/06/01T14:13:06,14:13:06
166,Z9040A0,信快往北  文山象山間,68.29474,3.4666667,92.0,0,121.58007302298037,25.01855204373938,121.5763180047772,25.02150798944888,2020/06/01T14:13:06,14:13:06
167,Z9060A0,信快往北  象山出口,45.744186,3.4666667,88.0,0,121.57310699600487,25.030611025966092,121.5730470370496,25.032336969406234,2020/06/01T14:13:06,14:13:06
168,ZGYS7A0,E_I-N-EX2,42.46154,7.4,53.5,0,121.5730470370496,25.032336969406234,121.56831801009704,25.02995303297737,2020/06/01T14:13:06,14:13:06
169,Z9211A0,信快往北  松仁匝道,42.009174,4.15,119.0,0,121.56831801009704,25.02995303297737,121.5724830049071,25.0327419748003,2020/06/01T14:13:06,14:13:06
170,Z9240A0,信快往北  象山文山間,54.172413,1.8666666,93.5,0,121.57589398736972,25.02105299320836,121.57973800323255,25.018145011220213,2020/06/01T14:13:06,14:13:06
171,Z9250A0,信快往北  文山隧道,72.585365,2.3333334999999997,86.0,0,121.57973800323255,25.018145011220213,121.5812589747502,25.00818897031213,2020/06/01T14:13:06,14:13:06
172,ZJTJ960,八德路    松江路-忠孝東路,24.655172,7.8,30.0,2,121.53287700420788,25.044347975687078,121.5300089984332,25.04360899446441,2020/06/01T14:13:06,14:13:06
173,ZK5JW60,八德路    建國北路-新生北路,28.843138,45.8,40.0,1,121.53560695419742,25.045648042120966,121.53287700420788,25.044347975687078,2020/06/01T14:13:06,14:13:06
174,ZK7K820,八德路    新生南路-建國北路,16.666666,22.8,17.0,2,121.53287700420788,25.044347975687078,121.53397804674756,25.044650977013873,2020/06/01T14:13:06,14:13:06
175,ZKLLH20,八德路    建國北路-復興北路,31.166665999999996,6.9,43.5,1,121.53666002340066,25.046058991395828,121.54050798449423,25.046713027906623,2020/06/01T14:13:06,14:13:06
176,ZKRM820,八德路    敦化北路-復興北路,48.510203999999995,10.7,41.0,0,121.54215499841835,25.047121956199465,121.54393103724865,25.04754899150485,2020/06/01T14:13:06,14:13:06
177,ZKWN820,八德路    復興北路-敦化南路,42.836735,8.8,39.0,0,121.54684699937977,25.04818000054738,121.54891799098888,25.04818102933539,2020/06/01T14:13:06,14:13:06
178,ZKWN860,八德路    光復南路-敦化北路,35.857143,3.8,27.0,1,121.55261500253289,25.04818501737496,121.54891799098888,25.04818102933539,2020/06/01T14:13:06,14:13:06
179,ZKWNV20,八德路    敦化南路-光復南路,32.75,9.7,92.0,1,121.54891799098888,25.04818102933539,121.55261500253289,25.04818501737496,2020/06/01T14:13:06,14:13:06
180,ZKWPX60,八德路    東興街?-光復北路,36.739727,8.4,52.0,1,121.5584420205408,25.048245020576786,121.5578179809282,25.04818398829441,2020/06/01T14:13:06,14:13:06
181,ZKZQW20,八德路    光復南路-東興街,31.674698,14.8,76.5,1,121.56088198711271,25.048487981367373,121.56266597055776,25.04866197626696,2020/06/01T14:13:06,14:13:06
182,ZL6RM20,八德路    基隆路-東興街,48.333332,2.2,9.0,0,121.5654819606558,25.04894902808737,121.5662460260652,25.049028001843052,2020/06/01T14:13:06,14:13:06
183,ZL9SB20,八德路    東興街-基隆路,48.090908,3.6,23.0,0,121.5662460260652,25.049028001843052,121.5693889525814,25.04939498504805,2020/06/01T14:13:06,14:13:06
184,ZLDTB20,八德路    基隆路-東新街,37.512196,2.2,41.5,0,121.5722859641231,25.050006967055435,121.5745050132874,25.04997998407988,2020/06/01T14:13:06,14:13:06
185,ZLDTB60,八德路    東新街-基隆路,23.434782000000002,4.5,25.0,1,121.5759919939117,25.050001038850432,121.5745050132874,25.04997998407988,2020/06/01T14:13:06,14:13:06
186,ZLNUW60,南港路    向陽路-東新街,38.725807,3.8666663,56.5,1,121.58426797829307,25.05225298630716,121.58272901012084,25.05168096799251,2020/06/01T14:13:06,14:13:06
187,ZMAR840,三民路    民生東路-南京東路,41.32143,7.0,25.0,1,121.56359597598473,25.05685599818037,121.56387102033229,25.054129029889822,2020/06/01T14:13:06,14:13:06
188,ZMTR600,三民路    南京東路-民生東路,39.42105,6.0,16.0,1,121.56387102033229,25.054129029889822,121.56359597598473,25.05685599818037,2020/06/01T14:13:06,14:13:06
189,ZNQQE40,三民路    民權東路-民生東路,25.636364,3.8,9.5,1,121.56314298375126,25.061831979992483,121.56323695551347,25.06090200769404,2020/06/01T14:13:06,14:13:06
190,ZP8QY00,三民路    民生東路-民權東路,33.61111,6.2,16.5,0,121.56314298375126,25.061831979992483,121.5630580423301,25.062807960820745,2020/06/01T14:13:06,14:13:06
191,ZMQ4C40,三重路    重陽路-南港路,33.333332,20.6,27.0,1,121.57778395346016,25.04744898844821,121.61399002859068,25.056151002038387,2020/06/01T14:13:06,14:13:06
192,Z4ZD520,大度路    立德路-大業路,58.64285699999999,1.8666668000000002,53.5,0,121.49355498099342,25.121474974434253,121.49980096267876,25.121093016561808,2020/06/01T14:13:06,14:13:06
193,Z58AH60,大度路    模構溪-立德路,56.446808,1.6,52.0,0,121.481430047917,25.122200978762628,121.47140695947435,25.12284700882599,2020/06/01T14:13:06,14:13:06
194,Z5AAF60,大度路    大業路-貴子坑溪,64.112,4.0,123.0,0,121.48607999189144,25.121852037788038,121.46687698891444,25.12321398111491,2020/06/01T14:13:06,14:13:06
195,Z5AAF61,大度路 貴水二溪-聖景路,59.882355000000004,2.4,85.0,0,121.48607999189144,25.121852037788038,121.46687698891444,25.12321398111491,2020/06/01T14:13:06,14:13:06
196,Z5B2R60,大度路    貴子坑溪-模構溪,62.903225,4.733333,85.0,0,121.46687698891444,25.12321398111491,121.481430047917,25.122200978762628,2020/06/01T14:13:06,14:13:06
197,Z7JCE40,大業路    中央北路-承德路,50.566666,3.2666664,57.0,0,121.49717397334595,25.13605196008893,121.49630497761056,25.13450196699427,2020/06/01T14:13:06,14:13:06
198,Z3AIL00,中山北路  德行東路-士東路,42.277107,7.6,64.5,0,121.52525301512144,25.108708973435878,121.52652901254798,25.112758021430977,2020/06/01T14:13:06,14:13:06
199,Z4NJD00,中山北路  士東路-天母東路,46.76923,2.4,10.0,1,121.52857704844752,25.11634396726417,121.53008304565223,25.118242954842376,2020/06/01T14:13:06,14:13:06
200,ZIVGU40,中山南路  忠孝西路-仁愛路,49.962265,7.7,53.0,0,121.51815502106865,25.040708011797534,121.51774200175184,25.03927398428012,2020/06/01T14:13:06,14:13:06
201,ZKEHB00,中山南路  仁愛路-忠孝東路,49.462963,6.7,54.0,0,121.51925095084646,25.044495984340234,121.51958297250096,25.045632001523096,2020/06/01T14:13:06,14:13:06
202,ZKEHB40,中山北路  長安西路-忠孝西路,41.08889,5.5,45.0,0,121.52031195829993,25.04715501613815,121.51958297250096,25.045632001523096,2020/06/01T14:13:06,14:13:06
203,ZLBHN00,中山北路  忠孝東路-長安東路,47.689655,7.3,57.0,0,121.51925095084646,25.044495984340234,121.5216219667628,25.049813977194944,2020/06/01T14:13:06,14:13:06
204,ZLBHN40,中山北路  南京西路-長安西路,57.73684300000001,1.5,38.0,0,121.5225740147303,25.052229975382645,121.5216219667628,25.049813977194944,2020/06/01T14:13:06,14:13:06
205,ZLRHT00,中山北路  長安西路-南京東路,58.863636,1.8,44.0,0,121.5216219667628,25.049813977194944,121.5225740147303,25.052229975382645,2020/06/01T14:13:06,14:13:06
206,ZLRHT40,中山北路　南京往南,57.25714,1.4,35.5,0,121.52271397468238,25.054991983559265,121.5225740147303,25.052229975382645,2020/06/01T14:13:06,14:13:06
207,ZN5HV00,民生東　中山北(往北),70.15,0.6,20.0,0,121.52271397468238,25.054991983559265,121.52284500435272,25.05788998467625,2020/06/01T14:13:06,14:13:06
208,ZNLHV00,中山北路  民權東路-錦州街,48.925926000000004,2.8,27.0,0,121.52284500435272,25.05788998467625,121.52295499397395,25.060336023293857,2020/06/01T14:13:06,14:13:06
209,ZP7HI40,中山北路  民族東路-民權東路,64.097565,1.3,41.0,0,121.52224100666838,25.064880013527684,121.5226080164147,25.062748009124324,2020/06/01T14:13:06,14:13:06
210,ZQFHV00,中山北路  民權東路-民族東路,52.63158000000001,1.8,38.5,0,121.52245696398724,25.066837981781287,121.52287003575917,25.06843503557594,2020/06/01T14:13:06,14:13:06
211,ZSVI900,中山北三段 北安路-中山北四段1巷,37.2,9.3,89.5,0,121.526876997522,25.075986013231482,121.52439603403226,25.079777007764783,2020/06/01T14:13:06,14:13:06
212,ZSVI940,通河街　中山北(往南),57.081869999999995,5.2,174.0,0,121.52548497530763,25.08418795715876,121.52439603403226,25.079777007764783,2020/06/01T14:13:06,14:13:06
213,ZTTIF00,中山北路　劍潭往北,53.255318,6.2000003,191.5,0,121.52439603403226,25.079777007764783,121.52548497530763,25.08418795715876,2020/06/01T14:13:06,14:13:06
214,ZTTIF40,中山北路  小北街-基河路,39.389829999999996,29.8,121.5,0,121.5256500200164,25.08574001398568,121.52548497530763,25.08418795715876,2020/06/01T14:13:06,14:13:06
215,ZU5IF00,中山北路  基河路-小北街,50.287234999999995,7.9,85.0,0,121.52548497530763,25.08418795715876,121.5271849536603,25.08766701877641,2020/06/01T14:13:06,14:13:06
216,ZVYIV00,中山北路  小北街-中正路,50.59533,4.3,257.0,0,121.52747395765587,25.09023897963972,121.52801400415278,25.093713028428432,2020/06/01T14:13:06,14:13:06
217,ZYBIB00,中山北路  德行東路-忠誠路,38.433735,11.0,74.5,1,121.52554304373585,25.102470042621285,121.52484602370994,25.10402496790023,2020/06/01T14:13:06,14:13:06
218,ZYSIB00,中山北路  忠誠路-德行東路,21.0,32.6,71.5,2,121.52484602370994,25.10402496790023,121.52489603241501,25.106425970912923,2020/06/01T14:13:06,14:13:06
219,ZZLIE40,中山北路  天母東路-士東路,40.32,3.4,17.0,1,121.52525301512144,25.108708973435878,121.52595004909685,25.11169504293021,2020/06/01T14:13:06,14:13:06
220,ZZYII40,中山北路  士東路-德行東路,27.88372,30.6,80.0,1,121.52652901254798,25.112758021430977,121.52525301512144,25.108708973435878,2020/06/01T14:13:06,14:13:06
221,ZU8EF20,重陽大橋 重陽橋 -延平北路六段,54.804596,11.933332,174.0,0,121.4993709894014,25.08459203683105,121.50562498829241,25.08565702447709,2020/06/01T14:13:06,14:13:06
222,ZVEGK60,中正路    文林路-承德路,36.22034,9.9,48.5,0,121.51770499472578,25.091807973064707,121.51649199648716,25.09100003873425,2020/06/01T14:13:06,14:13:06
223,ZW7HN20,中正路    承德路-文林路,45.244446,3.7,38.5,0,121.52003199481985,25.09335301728057,121.52189001496977,25.09438498675387,2020/06/01T14:13:06,14:13:06
224,ZWGIV60,中正路    雨農路-文林路,23.863014,18.4,64.5,2,121.53028503165537,25.0961960292212,121.52791400466087,25.095753987776213,2020/06/01T14:13:06,14:13:06
225,ZI9EM00,中華路    和平西路-愛國西路,25.384615,4.8,55.5,1,121.50530100403543,25.033403037990013,121.50663000004292,25.03599897091976,2020/06/01T14:13:06,14:13:06
226,ZIKPW60,仁愛路光復往西,48.648647,2.5,39.0,1,121.5604260388604,25.03759302474275,121.55758202417528,25.03766701026625,2020/06/01T14:13:06,14:13:06
227,ZIKQP20,仁愛路   逸仙路-光復南路,60.904762,1.6,21.0,0,121.5604260388604,25.03759302474275,121.56150600161837,25.037553016135945,2020/06/01T14:13:06,14:13:06
228,ZILPI20,仁愛路   光復南路-敦化南路,57.652172,1.4,47.0,0,121.55293502396593,25.037756960228805,121.55544204640756,25.03771095640448,2020/06/01T14:13:06,14:13:06
229,ZV9IP40,文林路    中正路-基河路,33.854168,10.8,30.0,1,121.52595600214235,25.09233896079657,121.52703704175731,25.09021299679891,2020/06/01T14:13:06,14:13:06
230,ZY9H840,文林北路  承德路-德行西路,50.30645,2.0,47.5,0,121.52075297389456,25.10223397311087,121.51963700910208,25.1032309691362,2020/06/01T14:13:06,14:13:06
231,ZYRGM00,文林北路  德行西路-承德路,48.19672,2.2666667,37.5,0,121.52075297389456,25.10223397311087,121.516615012448,25.10610295684633,2020/06/01T14:13:06,14:13:06
232,Z1NMM20,木柵路    興隆路-和興路,39.79452,5.8,74.0,0,121.54401698274886,24.98846898662073,121.54597101487866,24.98672897059701,2020/06/01T14:13:06,14:13:06
233,Z27SN20,木新路    興隆路-木柵路,41.517241999999996,5.4,31.5,0,121.56861503501642,24.988909958163013,121.57093096022206,24.990706982512606,2020/06/01T14:13:06,14:13:06
234,Z2LSS20,木柵路    秀明路-萬芳路,43.8125,8.6,41.0,1,121.5690460071317,24.99875796989845,121.57174301518565,24.994855978192664,2020/06/01T14:13:06,14:13:06
235,ZACTV20,木柵路    萬芳路-北二高,29.792454,51.2,56.0,1,121.57457098281107,24.99814999799525,121.57567799671844,24.99959003206693,2020/06/01T14:13:06,14:13:06
236,Z1CRT60,木新路    木柵路-興隆路,39.46875,12.0,30.5,0,121.56875002670976,24.983953009300947,121.56673596176941,24.98325595759998,2020/06/01T14:13:06,14:13:06
237,ZSBID60,北安路    明水路-中山北路,48.294117,8.4,41.0,0,121.53756095239271,25.077788972083805,121.526876997522,25.075986013231482,2020/06/01T14:13:06,14:13:06
238,ZSJJX20,北安路    中山北路-明水路,56.411766,2.4,13.0,0,121.52901599935093,25.07774799150084,121.53320098153635,25.078039969558425,2020/06/01T14:13:06,14:13:06
239,ZSWMR40,北安路    大直街-通北街,24.542374,24.1,63.0,2,121.54817997879536,25.08050403954064,121.54741397548919,25.079874995816976,2020/06/01T14:13:06,14:13:06
240,ZKQQY20,市民大道  光復南路-基隆路,0.0,0.0,0.0,0,121.55778403126995,25.045105009153968,121.56297701714159,25.047307042748464,2020/06/01T14:13:06,14:13:06
241,ZKVHI20,市民大道  重慶北路-中山北路,41.828403,8.2,88.0,0,121.51677598897457,25.04991198719317,121.52076195764786,25.048039004115747,2020/06/01T14:13:06,14:13:06
242,ZL5GL60,市民大道  中山北路-重慶北路,38.02667,9.3,81.0,0,121.51485003330765,25.049051978594928,121.51642396179241,25.048776033754287,2020/06/01T14:13:06,14:13:06
243,ZLAFP60,市民大道  重慶北路-環河北路,33.15566,26.0,148.0,1,121.51331496725344,25.049427984333075,121.51198901642708,25.04990202099393,2020/06/01T14:13:06,14:13:06
244,ZMTHB60,民生西路  中山北路-雙連站,38.28788,17.4,46.5,1,121.52284500435272,25.05788998467625,121.51972200022101,25.057522038474225,2020/06/01T14:13:06,14:13:06
245,ZMYN820,民生東路  復興北路-敦化北路,49.572918,5.7999997,79.0,0,121.54621504649029,25.0577149568673,121.54901002468908,25.057695983841906,2020/06/01T14:13:06,14:13:06
